Ticker,Ticker_Name,Date,Weighted_Compound_Score
G13.SI,genting,2023-03-30,-0.20095
G13.SI,genting,2023-03-31,0.2847
G13.SI,genting,2023-04-01,0.4457
G13.SI,genting,2023-04-02,0.5113363636363636
G13.SI,genting,2023-04-03,0.3769714285714285
G13.SI,genting,2023-04-04,0.2030285714285714
G13.SI,genting,2023-04-07,0.0575142857142857
G13.SI,genting,2023-04-08,0.4588
G13.SI,genting,2023-04-09,0.2274214285714285
G13.SI,genting,2023-04-10,0.7218636363636363
G13.SI,genting,2023-04-11,0.0196333333333333
G13.SI,genting,2023-04-12,-0.4767
G13.SI,genting,2023-04-14,0.7316333333333334
G13.SI,genting,2023-04-15,0.4992639999999999
G13.SI,genting,2023-04-16,-0.0734999999999999
G13.SI,genting,2023-04-17,-0.079909375
G13.SI,genting,2023-04-18,-0.0699764705882352
G13.SI,genting,2023-04-19,-0.0693555555555555
G13.SI,genting,2023-03-04,0.0
G13.SI,genting,2023-03-07,0.0
G13.SI,genting,2023-03-18,0.0
G13.SI,genting,2023-03-19,0.0
G13.SI,genting,2023-03-23,0.0
G13.SI,genting,2023-03-25,0.0
G13.SI,genting,2023-04-06,0.0
G13.SI,genting,2023-04-13,0.0
G13.SI,genting,2023-04-05,0.4215
S63.SI,st engineering,2023-03-04,-0.0772
S63.SI,st engineering,2023-03-08,0.8779
S63.SI,st engineering,2023-03-24,0.9214
S63.SI,st engineering,2023-04-03,0.0516
S63.SI,st engineering,2023-04-11,0.5501
S63.SI,st engineering,2023-04-13,0.8316
S63.SI,st engineering,2023-04-14,0.8885
S63.SI,st engineering,2023-04-17,0.7856272727272727
S63.SI,st engineering,2023-04-19,0.6002500000000001
S63.SI,st engineering,2023-02-18,0.0
S63.SI,st engineering,2023-02-19,0.0
S63.SI,st engineering,2023-02-20,0.0
S63.SI,st engineering,2023-02-21,0.0
S63.SI,st engineering,2023-02-24,0.0
S63.SI,st engineering,2023-02-25,0.0
S63.SI,st engineering,2023-02-27,0.0
S63.SI,st engineering,2023-02-28,0.0
S63.SI,st engineering,2023-03-01,0.0
S63.SI,st engineering,2023-03-02,0.0
S63.SI,st engineering,2023-03-03,0.0
S63.SI,st engineering,2023-03-05,0.0
S63.SI,st engineering,2023-03-06,0.0
S63.SI,st engineering,2023-03-07,0.0
S63.SI,st engineering,2023-03-09,0.0
S63.SI,st engineering,2023-03-10,0.0
S63.SI,st engineering,2023-03-11,0.0
S63.SI,st engineering,2023-03-12,0.0
S63.SI,st engineering,2023-03-13,0.0
S63.SI,st engineering,2023-03-15,0.0
S63.SI,st engineering,2023-03-16,0.0
S63.SI,st engineering,2023-03-17,0.0
S63.SI,st engineering,2023-03-18,0.0
S63.SI,st engineering,2023-03-19,0.0
S63.SI,st engineering,2023-03-20,0.0
S63.SI,st engineering,2023-03-21,0.0
S63.SI,st engineering,2023-03-22,0.0
S63.SI,st engineering,2023-03-23,0.0
S63.SI,st engineering,2023-03-25,0.0
S63.SI,st engineering,2023-03-26,0.0
S63.SI,st engineering,2023-03-27,0.0
S63.SI,st engineering,2023-03-28,0.0
S63.SI,st engineering,2023-03-29,0.0
S63.SI,st engineering,2023-03-30,0.0
S63.SI,st engineering,2023-03-31,0.0
S63.SI,st engineering,2023-04-01,0.0
S63.SI,st engineering,2023-04-02,0.0
S63.SI,st engineering,2023-04-04,0.0
S63.SI,st engineering,2023-04-05,0.0
S63.SI,st engineering,2023-04-06,0.0
S63.SI,st engineering,2023-04-07,0.0
S63.SI,st engineering,2023-04-08,0.0
S63.SI,st engineering,2023-04-09,0.0
S63.SI,st engineering,2023-04-10,0.0
S63.SI,st engineering,2023-04-12,0.0
S63.SI,st engineering,2023-04-15,0.0
S63.SI,st engineering,2023-04-16,0.0
S63.SI,st engineering,2023-04-18,0.0
S63.SI,st engineering,2023-02-22,0.6369
S63.SI,st engineering,2023-02-26,0.4215
S63.SI,st engineering,2023-03-14,0.4215
S63.SI,st engineering,2023-02-23,0.296
U11.SI,uob,2023-02-18,0.139095
U11.SI,uob,2023-02-19,0.3721933333333334
U11.SI,uob,2023-02-20,0.4518303370786516
U11.SI,uob,2023-02-21,0.4146823170731707
U11.SI,uob,2023-02-22,0.466861956521739
U11.SI,uob,2023-02-23,0.3583382352941177
U11.SI,uob,2023-02-24,0.5854623376623377
U11.SI,uob,2023-02-25,0.656645652173913
U11.SI,uob,2023-02-26,0.3022453781512605
U11.SI,uob,2023-02-27,0.0321544850498338
U11.SI,uob,2023-02-28,0.3867696335078533
U11.SI,uob,2023-03-01,0.5591241935483872
U11.SI,uob,2023-03-02,0.6083523489932885
U11.SI,uob,2023-03-03,0.4570763636363636
U11.SI,uob,2023-03-04,0.0764666666666666
U11.SI,uob,2023-03-05,-0.4167599999999999
U11.SI,uob,2023-03-06,0.3164169999999999
U11.SI,uob,2023-03-07,0.5028797297297297
U11.SI,uob,2023-03-08,0.4089441441441441
U11.SI,uob,2023-03-09,0.625374025974026
U11.SI,uob,2023-03-10,0.3346499999999999
U11.SI,uob,2023-03-11,-0.2405249999999999
U11.SI,uob,2023-03-12,-0.4591888888888888
U11.SI,uob,2023-03-13,0.3237895161290323
U11.SI,uob,2023-03-14,0.7126983050847457
U11.SI,uob,2023-03-15,0.4633770114942528
U11.SI,uob,2023-03-16,0.4870286764705883
U11.SI,uob,2023-03-17,0.4002636363636364
U11.SI,uob,2023-03-18,0.603875
U11.SI,uob,2023-03-19,0.8038461538461538
U11.SI,uob,2023-03-20,0.4142766129032258
U11.SI,uob,2023-03-21,0.4803698630136987
U11.SI,uob,2023-03-22,0.5200669724770642
U11.SI,uob,2023-03-23,0.460390909090909
U11.SI,uob,2023-03-24,0.6013655913978495
U11.SI,uob,2023-03-25,0.8880382352941176
U11.SI,uob,2023-03-26,0.8152484848484849
U11.SI,uob,2023-03-27,0.2727939393939394
U11.SI,uob,2023-03-28,0.1737880281690141
U11.SI,uob,2023-03-29,0.3747009259259259
U11.SI,uob,2023-03-30,0.2924305555555555
U11.SI,uob,2023-03-31,0.2971686098654709
U11.SI,uob,2023-04-01,-0.2823529411764706
U11.SI,uob,2023-04-02,0.2316548387096774
U11.SI,uob,2023-04-03,0.0947566101694915
U11.SI,uob,2023-04-04,0.6208834285714285
U11.SI,uob,2023-04-05,0.533526455026455
U11.SI,uob,2023-04-06,0.6197695652173912
U11.SI,uob,2023-04-07,0.6857454545454545
U11.SI,uob,2023-04-08,0.4939
U11.SI,uob,2023-04-09,0.6471333333333333
U11.SI,uob,2023-04-11,0.10435
U11.SI,uob,2023-04-12,0.6346095238095238
U11.SI,uob,2023-04-13,0.4768044444444445
U11.SI,uob,2023-04-14,0.5619275229357797
U11.SI,uob,2023-04-15,-0.2059493368700265
U11.SI,uob,2023-04-16,-0.0628649999999999
U11.SI,uob,2023-04-17,0.141491304347826
U11.SI,uob,2023-04-18,0.16598125
U11.SI,uob,2023-04-19,0.405521568627451
U11.SI,uob,2023-04-10,0.6808
Z74.SI,singtel,2023-02-19,-0.0163399999999999
Z74.SI,singtel,2023-02-21,0.5501400000000001
Z74.SI,singtel,2023-02-23,-0.074225
Z74.SI,singtel,2023-02-24,-0.3906
Z74.SI,singtel,2023-02-25,-0.5364
Z74.SI,singtel,2023-02-27,0.2696287581699346
Z74.SI,singtel,2023-02-28,0.1236384615384615
Z74.SI,singtel,2023-03-01,0.4718
Z74.SI,singtel,2023-03-02,-0.5106
Z74.SI,singtel,2023-03-03,0.0247999999999999
Z74.SI,singtel,2023-03-04,-0.4588
Z74.SI,singtel,2023-03-06,0.4019
Z74.SI,singtel,2023-03-07,0.1139
Z74.SI,singtel,2023-03-08,-0.0901090909090909
Z74.SI,singtel,2023-03-09,0.01176
Z74.SI,singtel,2023-03-10,-0.0974588235294117
Z74.SI,singtel,2023-03-15,-0.1622166666666667
Z74.SI,singtel,2023-03-16,0.3120444444444444
Z74.SI,singtel,2023-03-17,-0.3612
Z74.SI,singtel,2023-03-18,0.0419333333333333
Z74.SI,singtel,2023-03-22,-0.41805
Z74.SI,singtel,2023-03-24,0.0516
Z74.SI,singtel,2023-03-28,0.28635
Z74.SI,singtel,2023-03-29,-0.8176
Z74.SI,singtel,2023-03-30,0.12525
Z74.SI,singtel,2023-04-01,-0.2936
Z74.SI,singtel,2023-04-03,0.2202
Z74.SI,singtel,2023-04-05,0.0752699999999999
Z74.SI,singtel,2023-04-06,0.3178
Z74.SI,singtel,2023-04-09,0.967
Z74.SI,singtel,2023-04-10,0.0078857142857143
Z74.SI,singtel,2023-04-11,-0.2576875
Z74.SI,singtel,2023-04-12,-0.0895
Z74.SI,singtel,2023-04-13,-0.4767
Z74.SI,singtel,2023-04-16,0.4939
Z74.SI,singtel,2023-04-17,0.7579
Z74.SI,singtel,2023-04-18,0.872
Z74.SI,singtel,2023-02-18,0.0
Z74.SI,singtel,2023-02-20,0.0
Z74.SI,singtel,2023-02-22,0.0
Z74.SI,singtel,2023-02-26,0.0
Z74.SI,singtel,2023-03-05,0.0
Z74.SI,singtel,2023-03-11,0.0
Z74.SI,singtel,2023-03-12,0.0
Z74.SI,singtel,2023-03-14,0.0
Z74.SI,singtel,2023-03-19,0.0
Z74.SI,singtel,2023-03-20,0.0
Z74.SI,singtel,2023-03-21,0.0
Z74.SI,singtel,2023-03-23,0.0
Z74.SI,singtel,2023-03-25,0.0
Z74.SI,singtel,2023-03-26,0.0
Z74.SI,singtel,2023-03-27,0.0
Z74.SI,singtel,2023-03-31,0.0
Z74.SI,singtel,2023-04-02,0.0
Z74.SI,singtel,2023-04-04,0.0
Z74.SI,singtel,2023-04-07,0.0
Z74.SI,singtel,2023-04-08,0.0
Z74.SI,singtel,2023-04-14,0.0
Z74.SI,singtel,2023-04-15,0.0
Z74.SI,singtel,2023-04-19,0.0
Z74.SI,singtel,2023-03-13,0.296
d05.SI,dbs,2023-02-18,0.6862
d05.SI,dbs,2023-02-19,0.7269
d05.SI,dbs,2023-02-20,-0.0531
d05.SI,dbs,2023-02-21,0.1109586956521739
d05.SI,dbs,2023-02-22,0.1204
d05.SI,dbs,2023-02-23,0.1027
d05.SI,dbs,2023-02-24,0.33525
d05.SI,dbs,2023-02-25,0.26208
d05.SI,dbs,2023-02-26,0.3883
d05.SI,dbs,2023-02-27,0.0684666666666666
d05.SI,dbs,2023-02-28,0.0602846153846153
d05.SI,dbs,2023-03-01,0.4903272727272726
d05.SI,dbs,2023-03-02,0.0585142857142857
d05.SI,dbs,2023-03-04,-0.7701783068783069
d05.SI,dbs,2023-03-07,0.4019
d05.SI,dbs,2023-03-08,0.4857666666666667
d05.SI,dbs,2023-03-10,0.4766699999999999
d05.SI,dbs,2023-03-11,0.332
d05.SI,dbs,2023-03-13,0.1126888888888888
d05.SI,dbs,2023-03-14,-0.6708333333333334
d05.SI,dbs,2023-03-15,0.566925
d05.SI,dbs,2023-03-16,-0.2016636363636363
d05.SI,dbs,2023-03-17,-0.2102333333333333
d05.SI,dbs,2023-03-18,0.1086999999999999
d05.SI,dbs,2023-03-21,0.4300666666666666
d05.SI,dbs,2023-03-22,0.3299
d05.SI,dbs,2023-03-23,0.7121181818181818
d05.SI,dbs,2023-03-24,0.802
d05.SI,dbs,2023-03-26,-0.77228
d05.SI,dbs,2023-03-27,-0.1120333333333333
d05.SI,dbs,2023-03-29,0.3182
d05.SI,dbs,2023-03-30,-0.0500599999999999
d05.SI,dbs,2023-03-31,0.6612000000000001
d05.SI,dbs,2023-04-03,-0.2732
d05.SI,dbs,2023-04-04,0.4240875
d05.SI,dbs,2023-04-05,-0.076
d05.SI,dbs,2023-04-06,-0.1785071428571429
d05.SI,dbs,2023-04-09,0.6249
d05.SI,dbs,2023-04-10,0.7579
d05.SI,dbs,2023-04-11,-0.296
d05.SI,dbs,2023-04-12,-0.4767
d05.SI,dbs,2023-04-13,-0.6369
d05.SI,dbs,2023-04-14,0.54985
d05.SI,dbs,2023-04-15,0.4477
d05.SI,dbs,2023-04-16,0.8555
d05.SI,dbs,2023-04-17,0.2060749999999999
d05.SI,dbs,2023-04-18,0.5423
d05.SI,dbs,2023-04-19,0.2406349206349206
d05.SI,dbs,2023-03-03,0.0
d05.SI,dbs,2023-03-09,0.0
d05.SI,dbs,2023-03-12,0.0
d05.SI,dbs,2023-03-19,0.0
d05.SI,dbs,2023-04-01,0.0
d05.SI,dbs,2023-04-07,0.0
d05.SI,dbs,2023-04-08,0.0
d05.SI,dbs,2023-03-05,0.6369
d05.SI,dbs,2023-03-06,0.5574
d05.SI,dbs,2023-03-20,0.5574
d05.SI,dbs,2023-03-25,0.5574
d05.SI,dbs,2023-03-28,0.5574
d05.SI,dbs,2023-04-02,0.5574
A17U.SI,ascendas,2023-02-25,0.2732
A17U.SI,ascendas,2023-03-06,0.1027
A17U.SI,ascendas,2023-04-07,-0.4215
A17U.SI,ascendas,2023-02-18,0.0
A17U.SI,ascendas,2023-02-19,0.0
A17U.SI,ascendas,2023-02-20,0.0
A17U.SI,ascendas,2023-02-21,0.0
A17U.SI,ascendas,2023-02-22,0.0
A17U.SI,ascendas,2023-02-23,0.0
A17U.SI,ascendas,2023-02-24,0.0
A17U.SI,ascendas,2023-02-26,0.0
A17U.SI,ascendas,2023-02-27,0.0
A17U.SI,ascendas,2023-02-28,0.0
A17U.SI,ascendas,2023-03-01,0.0
A17U.SI,ascendas,2023-03-02,0.0
A17U.SI,ascendas,2023-03-03,0.0
A17U.SI,ascendas,2023-03-05,0.0
A17U.SI,ascendas,2023-03-07,0.0
A17U.SI,ascendas,2023-03-08,0.0
A17U.SI,ascendas,2023-03-09,0.0
A17U.SI,ascendas,2023-03-10,0.0
A17U.SI,ascendas,2023-03-11,0.0
A17U.SI,ascendas,2023-03-12,0.0
A17U.SI,ascendas,2023-03-13,0.0
A17U.SI,ascendas,2023-03-14,0.0
A17U.SI,ascendas,2023-03-15,0.0
A17U.SI,ascendas,2023-03-16,0.0
A17U.SI,ascendas,2023-03-17,0.0
A17U.SI,ascendas,2023-03-18,0.0
A17U.SI,ascendas,2023-03-19,0.0
A17U.SI,ascendas,2023-03-20,0.0
A17U.SI,ascendas,2023-03-21,0.0
A17U.SI,ascendas,2023-03-22,0.0
A17U.SI,ascendas,2023-03-23,0.0
A17U.SI,ascendas,2023-03-24,0.0
A17U.SI,ascendas,2023-03-25,0.0
A17U.SI,ascendas,2023-03-26,0.0
A17U.SI,ascendas,2023-03-27,0.0
A17U.SI,ascendas,2023-03-28,0.0
A17U.SI,ascendas,2023-03-29,0.0
A17U.SI,ascendas,2023-03-30,0.0
A17U.SI,ascendas,2023-03-31,0.0
A17U.SI,ascendas,2023-04-01,0.0
A17U.SI,ascendas,2023-04-02,0.0
A17U.SI,ascendas,2023-04-03,0.0
A17U.SI,ascendas,2023-04-04,0.0
A17U.SI,ascendas,2023-04-05,0.0
A17U.SI,ascendas,2023-04-06,0.0
A17U.SI,ascendas,2023-04-08,0.0
A17U.SI,ascendas,2023-04-09,0.0
A17U.SI,ascendas,2023-04-10,0.0
A17U.SI,ascendas,2023-04-11,0.0
A17U.SI,ascendas,2023-04-12,0.0
A17U.SI,ascendas,2023-04-13,0.0
A17U.SI,ascendas,2023-04-14,0.0
A17U.SI,ascendas,2023-04-15,0.0
A17U.SI,ascendas,2023-04-16,0.0
A17U.SI,ascendas,2023-04-17,0.0
A17U.SI,ascendas,2023-04-18,0.0
A17U.SI,ascendas,2023-04-19,0.0
A17U.SI,ascendas,2023-03-04,0.4215
C38U.SI,capitaland,2023-02-23,0.25
C38U.SI,capitaland,2023-02-28,0.8225
C38U.SI,capitaland,2023-03-04,0.6597
C38U.SI,capitaland,2023-03-05,0.6249
C38U.SI,capitaland,2023-03-07,0.6908
C38U.SI,capitaland,2023-03-09,0.7783
C38U.SI,capitaland,2023-03-17,0.2492071428571428
C38U.SI,capitaland,2023-03-18,0.4019
C38U.SI,capitaland,2023-03-19,0.3818
C38U.SI,capitaland,2023-03-20,0.22388
C38U.SI,capitaland,2023-03-23,0.43254
C38U.SI,capitaland,2023-03-30,0.9509
C38U.SI,capitaland,2023-04-03,0.7717
C38U.SI,capitaland,2023-04-05,0.6249
C38U.SI,capitaland,2023-04-06,0.8591000000000001
C38U.SI,capitaland,2023-04-07,0.5106
C38U.SI,capitaland,2023-04-10,-0.1027
C38U.SI,capitaland,2023-04-13,0.765
C38U.SI,capitaland,2023-04-17,-0.4404
C38U.SI,capitaland,2023-04-19,0.5859
C38U.SI,capitaland,2023-02-18,0.0
C38U.SI,capitaland,2023-02-19,0.0
C38U.SI,capitaland,2023-02-20,0.0
C38U.SI,capitaland,2023-02-21,0.0
C38U.SI,capitaland,2023-02-22,0.0
C38U.SI,capitaland,2023-02-24,0.0
C38U.SI,capitaland,2023-02-25,0.0
C38U.SI,capitaland,2023-02-26,0.0
C38U.SI,capitaland,2023-02-27,0.0
C38U.SI,capitaland,2023-03-01,0.0
C38U.SI,capitaland,2023-03-02,0.0
C38U.SI,capitaland,2023-03-03,0.0
C38U.SI,capitaland,2023-03-06,0.0
C38U.SI,capitaland,2023-03-08,0.0
C38U.SI,capitaland,2023-03-10,0.0
C38U.SI,capitaland,2023-03-11,0.0
C38U.SI,capitaland,2023-03-12,0.0
C38U.SI,capitaland,2023-03-13,0.0
C38U.SI,capitaland,2023-03-14,0.0
C38U.SI,capitaland,2023-03-15,0.0
C38U.SI,capitaland,2023-03-16,0.0
C38U.SI,capitaland,2023-03-22,0.0
C38U.SI,capitaland,2023-03-24,0.0
C38U.SI,capitaland,2023-03-25,0.0
C38U.SI,capitaland,2023-03-26,0.0
C38U.SI,capitaland,2023-03-27,0.0
C38U.SI,capitaland,2023-03-28,0.0
C38U.SI,capitaland,2023-03-29,0.0
C38U.SI,capitaland,2023-03-31,0.0
C38U.SI,capitaland,2023-04-01,0.0
C38U.SI,capitaland,2023-04-02,0.0
C38U.SI,capitaland,2023-04-04,0.0
C38U.SI,capitaland,2023-04-08,0.0
C38U.SI,capitaland,2023-04-09,0.0
C38U.SI,capitaland,2023-04-11,0.0
C38U.SI,capitaland,2023-04-12,0.0
C38U.SI,capitaland,2023-04-14,0.0
C38U.SI,capitaland,2023-04-15,0.0
C38U.SI,capitaland,2023-04-16,0.0
C38U.SI,capitaland,2023-04-18,0.0
C38U.SI,capitaland,2023-03-21,0.296
SE,garena,2023-04-20,0.1611444444
SE,shopee,2023-04-20,0.28823125
GRAB,grab,2023-04-20,0.4525351648
039.SI,ocbc,2023-04-20,-0.2949210526
BN4.SI,keppel,2023-04-20,0.22025384620000002
C07.SI,jardine,2023-04-20,0.22642307690000002
C6L.SI,singapore airlines,2023-04-20,0.0476623762
F34.SI,wilmar,2023-04-20,0.4143157068
G07.SI,great eastern,2023-04-20,0.6624643533
G13.SI,genting,2023-04-20,0.1705826087
S63.SI,st engineering,2023-04-20,0.33784210530000003
U11.SI,uob,2023-04-20,0.38219090910000003
Z74.SI,singtel,2023-04-20,0.1481096154
d05.SI,dbs,2023-04-20,0.24426000000000003
A17U.SI,ascendas,2023-04-20,0.0
C38U.SI,capitaland,2023-04-20,0.4041055556
